Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Basin,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2008,103365,Cef Alabama #5,Alabama,Tuscaloosa,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Covol Engineered Fuels Lc,"13108 Covol #5 Plant Road, Brookwood, AL 35444",,0,16,33357
2008,100347,Choctaw Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Taft Coal Sales & Associates I,"3500 35th Ave. North, Birmingham, AL 35207",,642109,95,266440
2008,101362,Manchester Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals Inc,"P.O. Box 1190, Sumiton, AL 35148",,147914,28,74305
2008,102996,Jap Creek Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Reed Minerals Inc,"3699 Industrial Pkwy/P.O. Box, Jasper, AL 35502",,393203,65,162848
2008,103002,Corinth Mine,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Mine only,Warrior Investment Co Inc,"218 Hwy 195 N, Jasper, AL 35503",,140604,26,63896
2008,103004,Miner Hollow Mine #2,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Kennedy Brothers Construction,"912 Edenton Street, Birmingham, AL 35242",,917,4,150
2008,103019,Surface Mine #1,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Drummond Company Inc,"3000 Highway 78 West, Jasper, AL 35501",United Mine Workers of America,168835,31,49186
2008,103116,L Massey Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,National Coal Of Alabama Inc,"9 Office Park, Suite 216, Birmingham, AL 35253",,359424,29,99907
2008,103155,Corinth Prep Plant,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Preparation Plant,Warrior Investment Company Inc,"218 Highway 195, Jasper, AL 35503",,0,11,28474
2008,103155,Corinth Prep Plant,Alabama,Walker,Appalachia Southern,Active,Underground,Indepedent Producer Operator,Preparation Plant,Warrior Investment Company Inc,"218 Highway 195, Jasper, AL 35503",,0,10,28473
2008,103195,Mccollum Mine,Alabama,Walker,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Quality Coal, Inc.","P.O. Box 2705, Jasper, AL 35502",,40005,7,9429
2008,103292,Redstar,Alabama,Walker,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,Cherokee Mining Llc,"74 Industrial Parkway, Jasper, AL 35501",,224869,38,109468
2008,103305,Blue Creek Mine,Alabama,Walker,Appalachia Southern,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Quality Coal Co., Inc.","3801 N. Airport Road, Jasper, AL 35504",,15008,16,6511
2008,103319,Nicholas Mine,Alabama,Walker,Appalachia Southern,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Reed Minerals Inc,"3699 Industrial Pkwy, Japser, AL 35501",,38918,13,27187
2008,103322,Pleasant Grove South,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Quality Coal, Inc.","3801 N. Airport Road, Jasper, AL 35504",,147548,26,53345
2008,103336,Sugar Town Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,"Haley Bros. Coal, Inc.","414 5th Ave Nw, Carbon Hill, AL 35594",,162050,26,68200
2008,103337,Gooden Creek,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co Inc,"912 Edenton Street, Birmingham, AL 35242",,141824,19,50932
2008,103339,Mallards Creek Mine,Alabama,Walker,Appalachia Southern,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Haley Brothers Coal Inc,"P.O. Box 147, Eldridge, AL 35554",,371,9,810
2008,103342,Reese's Branch,Alabama,Walker,Appalachia Southern,Active,Surface,Contractor,Mine only,Cedar Lake Mining Inc,"2361 Cumberland Lake Drive, Pinson, AL 35126",,392685,49,99085
2008,103370,Cresent Valley Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,National Coal Of Alabama Inc,"P.O. Box 531044, Birmingham, AL 35233",,108871,19,22651
2008,103372,Cane Creek Mine,Alabama,Walker,Appalachia Southern,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Cane Creek Llc,"P.O. Box 2322, Jasper, AL 35504",,2400,5,448
2008,103376,Town Creek,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Reed Minerals Inc,"3699 Industrial Parkway, Jasper, AL 35501",,190503,41,84992
2008,103397,Parrish Mine,Alabama,Walker,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Black Warrior Minerals Inc,"P.O. Box 1190, Sumiton, AL 35148",,12567,14,1536
2008,102639,Hickory Grove,Alabama,Winston,Appalachia Southern,Permanently abandoned,Surface,Operating Subsidiary,Mine only,National Coal Of Alabama Inc,"P.O. Box 531044, Birmingham, AL 35253",,21664,12,4065
2008,103321,Poplar Springs,Alabama,Winston,Appalachia Southern,Active,Surface,Operating Subsidiary,Mine only,National Coal Of Alabama Inc,"P.O. Box 531044, Birmingham, AL 35253",,355947,45,137065
2008,103358,Old Union,Alabama,Winston,Appalachia Southern,Active,Surface,Indepedent Producer Operator,Mine only,Birmingham Coal & Coke Co Inc,"912 Edenton St, Birmingham, AL 35242",,238353,28,71880
2008,5000030,Usibelli,Alaska,Yukon-Koyukuk,Western,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Usibelli Coal Mine Inc,"P.O. Box 1000, Healy, AK 99743",Teamsters,1477015,104,234809
2008,201195,Kayenta Mine,Arizona,Navajo,Western,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Peabody Western Coal Company,"P.O. Box 650, Kayenta, AZ 86033",United Mine Workers of America,8024973,419,999459
2008,301569,Penny #1,Arkansas,Sebastian,Interior,Active,Surface,Indepedent Producer Operator,Mine only,Comer Mining Company,"P.O. Box 986, Greenwood, AR 72936",,1789,2,1310
2008,301736,Sebastian County Coal Mine,Arkansas,Sebastian,Interior,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Heidtman Mining, Llc","P.O. Box 312, Hartford, AR 72938",,67392,91,211455
2008,504775,Isaacs Run Hwm,Colorado,Adams,Western,Permanently abandoned,Surface,Contractor,Mine only,Icg Addcar Systems Llc,"No. 1 Hwm Drive, Ashland, KY 41102",,21090,8,5112
2008,503818,Terror Creek Loadout,Colorado,Delta,Uinta Region,Active,Underground,Operating Subsidiary,Preparation Plant,Terror Creek Company,"43440 Bowie Rd, Paonia, CO 81428",,0,5,9649
2008,504591,Bowie No 2 Mine,Colorado,Delta,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Bowie Resources Llc,"P.O. Box 1488, Paonia, CO 81428",,2861938,272,563184
2008,503013,Mc Clane Canyon Mine,Colorado,Garfield,Uinta Region,Active,Underground,Indepedent Producer Operator,Mine only,"Mcclane Canyon Mining, Llc","P.O. Box 98, Loma, CO 81524",,283150,26,66985
2008,503672,West Elk Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Mountain Coal Company, L.L.C.","P.O. Box 591, Somerset, CO 81434",,5858789,408,921864
2008,504674,Elk Creek Mine,Colorado,Gunnison,Uinta Region,Active,Underground,Operating Subsidiary,Mine only,"Oxbow Mining, Llc","P.O. Box 535, Somerset, CO 81434",,4902633,329,639371
2008,500266,King I,Colorado,La Plata,Western,Active,Underground,Operating Subsidiary,Mine only,"National King Coal, Llc","4424 County Road 120, Hesperus, CO 81326",,236253,48,113652
2008,504864,King Ii,Colorado,La Plata,Western,Active,Underground,Indepedent Producer Operator,Mine only,"National King Coal, Llc","4424 County Road 120, Hesperus, CO 81326",,155665,18,43164
2008,502838,Trapper Mine,Colorado,Moffat,Uinta Region,Active,Surface,Indepedent Producer Operator,Mine only,Trapper Mining Inc,"P.O. Box 187, Craig, CO 81626",International Union of Operation Engineers,2320452,170,359386
2008,502962,Colowyo Mine,Colorado,Moffat,Uinta Region,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Colowyo Coal Company L P,"5731 State Highway 13, Meeker, CO 81641",,4914363,320,659497
2008,500299,New Horizon Mine,Colorado,Montrose,Western,Active,Surface,Operating Subsidiary,Mine only,"Western Fuels-Colorado, Llc","P.O. Box 628, Nucla, CO 81424",United Mine Workers of America,402942,28,54113
2008,503505,Deserado Mine,Colorado,Rio Blanco,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Blue Mountain Energy Inc,"3607 County Road #65, Rangely, CO 81648",United Mine Workers of America,2067009,157,339569
2008,503836,Foidel Creek Mine,Colorado,Routt,Uinta Region,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Twentymile Coal Company,"29515 Routt County Rd#27, Oak Creek, CO 80467",,8004176,496,1094171
2008,1102751,I-1 Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Illinois Fuel Company Llc,"920 Gape Hollow Rd, Herod, IL 62947",,91138,24,47999
2008,1103017,Wildcat Hills Mine,Illinois,Gallatin,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd., Suite, Evansville, IN 47715",,2230577,166,407733
2008,1103020,Creek Paum Mine,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Knight Hawk Coal Llc,"500 Cuttler-Trico Road, Percy, IL 62272",,1068071,73,171561
2008,1103020,Creek Paum Mine,Illinois,Jackson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Knight Hawk Coal Llc,"500 Cuttler-Trico Road, Percy, IL 62272",,0,1,2064
2008,1103121,Elkville No.1 Mine,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,S Coal Company,"770 Coal Rd, Elkville, IL 62932",,318549,44,87904
2008,1103140,Cora Terminal,Illinois,Jackson,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd,"262 Cora Road, Rockwood, IL 62280",International Union of Operation Engineers,0,25,52158
2008,1103140,Cora Terminal,Illinois,Jackson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd,"262 Cora Road, Rockwood, IL 62280",International Union of Operation Engineers,0,24,52157
2008,1103162,Royal Falcon Mine,Illinois,Jackson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,195753,27,68705
2008,1102632,Crown Iii Mine,Illinois,Macoupin,Illinois Basin,Active,Underground,Contractor,Mine and Preparation Plant,Centre Crown Mining Llc,"2 Mine Avenue, Farmersville, IL 62533",United Mine Workers of America,1407552,261,593333
2008,1103045,Red Hawk,Illinois,Perry,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,660126,33,78552
2008,1103119,A M No 3,Illinois,Perry,Illinois Basin,Active,Surface,Contractor,Mine only,Auger Mining Inc,"P.O. Box 195, Freeburg, IL 62243",,24337,2,2200
2008,1103143,Prairie Eagle,Illinois,Perry,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Knight Hawk Coal, Llc","500 Cutler-Trico Road, Percy, IL 62272",,433234,23,62843
2008,1103147,Prairie Eagle - Underground,Illinois,Perry,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Rd, Percy, IL 62272",,0,3,6761
2008,1103147,Prairie Eagle - Underground,Illinois,Perry,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Knight Hawk Coal, Llc","500 Cutler-Trico Rd, Percy, IL 62272",,1112101,71,156175
2008,1102408,Gateway Mine,Illinois,Randolph,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine only,Black Beauty Coal Company,"7100 Eagle Crest Blvd., Suite, Evansville, IN 47715",,3198251,196,479243
2008,1102546,Preparation Plant,Illinois,Randolph,Illinois Basin,Active,Underground,Indepedent Producer Operator,Preparation Plant,Black Beauty Coal Company,"P.O. Box 397, Coulterville, IL 62237",,0,29,62260
2008,1102752,Galatia Mine,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,The American Coal Company,"P.O. Box 727, Harrisburg, IL 62946",,5263019,854,1929636
2008,1103054,Willow Lake Portal,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",AFCI,3621056,414,915417
2008,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Surface,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",AFCI,0,13,27596
2008,1103099,Willow Lake Central Preparatio,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Preparation Plant,Big Ridge Inc,"420 Long Lane Road, Equality, IL 62934",AFCI,0,36,78544
2008,1103156,Wildcat Hills Mine - Undergrou,Illinois,Saline,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Black Beauty Coal Company,"7100 Eagle Crst Blvd #200, Evansville, IN 47715",,709428,79,203366
2008,1102664,Viper Mine,Illinois,Sangamon,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"Icg Illinois, Llc","8100 East Main, Williamsville, IL 62693",,2261029,268,573225
2008,1103060,Riola Mine Complex-Vermilion G,Illinois,Vermilion,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"4500 N. 1500 E. Rd., Ridge Farm, IL 61870",,1129783,168,410750
2008,1103064,Friendsville Mine,Illinois,Wabash,Illinois Basin,Active,Surface,Operating Subsidiary,Mine only,Friendsville Mine Llc,"528 Main St, Ste 202, Evansville, IN 47708",,1037125,55,152981
2008,1103058,Pattiki,Illinois,White,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,"White County Coal, Llc","P.O. Box 457, Carmi, IL 62821",,2653250,313,803738
2008,1103141,Mach #1 Mine,Illinois,Williamson,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Mach Mining Llc,"P.O. Box 300, Johnston City, IL 62951",,5503665,166,392158
2008,1202397,Chinook Plant,Indiana,Clay,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Covol Engineered Fuels,"3589 N County Rd 500 W, Brazil, IN 47834",,0,6,14829
2008,1202397,Chinook Plant,Indiana,Clay,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,Covol Engineered Fuels,"3589 N County Rd 500 W, Brazil, IN 47834",,0,6,14829
2008,1201732,Craney Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Solar Sources Inc,"Post Office Box 7, Petersburg, IN 47567",,1959444,116,330362
2008,1201946,Viking Mine,Indiana,Daviess,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"P.O. Box 28, Montgomery, IN 47558",,1575624,146,367953
2008,1202372,Antioch Mine,Indiana,Daviess,Illinois Basin,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Little Sandy Coal Company Inc,"P.O. Box 16, Lamas, IN 47550",,30639,30,20129
2008,1202374,Shamrock Mine,Indiana,Dubois,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,"Solar Sources, Inc.","625 N. Ninth St., Petersburg, IN 47567",,845652,55,156534
2008,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd. Ste 100, Evansville, IN 47715",,1905260,160,404610
2008,1202147,Francisco Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"7100 Eagle Crest Blvd. Ste 100, Evansville, IN 47715",,0,15,46546
2008,1202207,Somerville,Indiana,Gibson,Illinois Basin,Active,Surface,Contractor,Mine and Preparation Plant,United Minerals Co Llc,"P.O. Box 400, Huntingburg, IN 47542",,1850459,90,280478
2008,1202215,Gibson Mine,Indiana,Gibson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine and Preparation Plant,Gibson County Coal Llc,"R. R. 3, Lyle Station Rd, Princeton, IN 47670",,3827912,294,848983
2008,1202258,Somerville Central Mine,Indiana,Gibson,Illinois Basin,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Black Beauty Coal Company,"Rr #3 P.O. Box 155, Oakland City, IN 47660",,3422388,196,483341
2008,1202295,Francisco Mine - Underground P,Indiana,Gibson,Illinois Basin,Active,Underground,Operating Subsidiary,Mine only,Black Beauty Coal Company,"P.O. Box 347, Francisco, IN 47649",,1511667,123,313156
