Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Basin,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2006,1518984,Parson #1,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Cumberland River Coal Co Inc,"P.O. Box Drawer 109, Appalachia, VA 24216",Scotia Employees Association,86669,38,45262
2006,1518987,No 2,Kentucky (East),Letcher,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Coal Express Inc,"Pike-Letcher County Line At Je, Jenkins, KY 41537",,1336,9,795
2006,1518988,Red Fox,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"H & D Coal Co., Inc.","Hwy 15 N 3749, Whitesburg, KY 41858",,5385,8,7045
2006,1519016,No. #4,Kentucky (East),Letcher,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Quinco Mining, Inc.","Hwy 113  Box 83, Millstone, KY 41838",,384,5,500
2006,1519050,Mill Branch Operation Mine No,Kentucky (East),Letcher,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Fleenor Inc,"P.O. Box 100, Ashcamp, KY 41512",,2873,4,2000
2006,1518234,Grand River Terminal,Kentucky (East),Livingston,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd C,"1020 Dover Rd, Grand Rivers, KY 42045",United Mine Workers of America,0,27,63302
2006,1518234,Grand River Terminal,Kentucky (East),Livingston,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kinder Morgan Operating Ltd C,"1020 Dover Rd, Grand Rivers, KY 42045",United Mine Workers of America,0,27,63301
2006,1518912,Island Dock,Kentucky (West),Mclean,Illinois Basin,Active,Surface,Indepedent Producer Operator,Preparation Plant,Charolais Corporation,"P.O. Box 1999, Madisonville, KY 42431",,0,13,32233
2006,1517834,F9 Prater Branch,Kentucky (East),Magoffin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Frasure Creek Mining Llc,"1500 North Big Run Road, Ashland, KY 41102",,1235870,118,262007
2006,1518644,Auger Mine No 36,Kentucky (East),Magoffin,Appalachia Central,Active,Surface,Contractor,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,36118,3,4545
2006,1518926,Equal Fork Surface,Kentucky (East),Magoffin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Associated Contracting Llc,"993 New Hwy 172   P O Box 458, West Liberty, KY 41472",,408936,55,116751
2006,1518947,Bull Creek Mine,Kentucky (East),Magoffin,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Locust Grove Inc,"P.O. Box 958, Hazard, KY 41702",,412214,21,65031
2006,1505106,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Martin County Coal Corp,"3201 Ridgetop Road, Inez, KY 41224",,0,1,2030
2006,1505106,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Martin County Coal Corp,"3201 Ridgetop Road, Inez, KY 41224",,0,9,18273
2006,1506268,Pevler Plant,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,0,7,18345
2006,1506268,Pevler Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Pinnacle Processing Inc,"P.O. Box 399, Lovely, KY 41231",,0,33,83572
2006,1509571,Mine No 2,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Excel Mining Llc,"Hc 67, Box 615, Pilgrim, KY 41250",,839379,170,422430
2006,1511005,Mtr Surface Mine,Kentucky (East),Martin,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Martin County Coal Corp,"P.O. Box 5002, Inez, KY 41224",,197124,71,170589
2006,1514324,Preparation Plant,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Excel Mining Llc,"Hc67, Box 615, Pilgrim, KY 41250",,0,22,55045
2006,1515653,No. 21,Kentucky (East),Martin,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,"Eagle Coal Company, Inc.","Rt. 292  Box 190, Lovely, KY 41231",,133111,11,20566
2006,1516761,#1,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Eastern Consolidated Energy In,"#40 Porter Hill  P O Box 249, Stanville, KY 41659",,129780,45,89537
2006,1517954,Prep Plant #2,Kentucky (East),Martin,Appalachia Central,"Active, men working, not producing",Underground,Contractor,Preparation Plant,Beech Fork Processing Inc,"P.O. Box 190, Lovely, KY 41231",,0,18,39359
2006,1518326,No 4,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Mayo Resources Inc,"Rte. 292, Lovely, KY 41231",,388298,36,97485
2006,1518384,#5,Kentucky (East),Martin,Appalachia Central,Active,Surface,Contractor,Mine only,Mayo Resources Inc,"P.O. Box 190, Lovely, KY 41231",,585954,57,157547
2006,1518452,White Cabin #7,Kentucky (East),Martin,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Martin County Coal Corp.,"3201 Ridge Top Road P.O. Box 5, Inez, KY 41224",,334954,25,59202
2006,1518575,No. 1,Kentucky (East),Martin,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Matrix Energy Llc,"Rt. 292    P.O. Box 190, Lovely, KY 41231",,1466310,171,443943
2006,1518630,No. 19,Kentucky (East),Martin,Appalachia Central,Permanently abandoned,Underground,Contractor,Mine only,"Eagle Coal Company, Inc.","P.O. Box 399, Lovely, KY 41231",,192678,28,72156
2006,1518788,No. 7,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,Long Fork Development Inc.,"Rt. 292 / P O Box 190, Lovely, KY 41231",,222968,24,64849
2006,1518839,Van Lear Mine,Kentucky (East),Martin,Appalachia Central,Active,Underground,Contractor,Mine only,Excel Mining Llc,"Hc 67 Box 615, Pilgrim, KY 41250",,730578,137,322089
2006,1518967,White Cabin #8,Kentucky (East),Martin,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Martin County Coal Corp.,"Ridgetop Road P.O. Box 5002, Inez, KY 41224",,132372,10,16116
2006,1518983,Plant #1,Kentucky (East),Martin,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,"Warfield Processing, Inc","40 Porter Hill P.O. Box 249, Stanville, KY 41659",,0,13,19089
2006,1514015,Surface No 2,Kentucky (East),Morgan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Mine Rite Coal Co Inc,"22 Noisy Branch, Keaton, KY 41226",,68762,10,25609
2006,1518918,Lost Creek Mine,Kentucky (East),Morgan,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Kentucky Fuel Paintsville Corp,"818 N. Eisenhower Drive P.O. B, Beckley, WV 25802",,5401,10,5290
2006,1518961,Cindas Creek #2 Llc,Kentucky (East),Morgan,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Mine only,Cindas Creek #2 Llc,"941 Broadway Street, Paintsville, KY 41240",,333,6,3080
2006,1518969,Morgan County Coal #1,Kentucky (East),Morgan,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Skyline Excavation, Inc.","989 Stephen Branch, Martin, KY 41649",,49223,16,20400
2006,1517741,Paradise #9,Kentucky (West),Muhlenberg,Illinois Basin,Active,Underground,Indepedent Producer Operator,Mine and Preparation Plant,"Kenamerican Resources, Inc.","7590 State Rte 181, Central City, KY 42330",,2342190,206,577925
2006,1518134,Halls Creek Mine-Briar Hill Pi,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Operating Subsidiary,Mine only,Schoate Mining Company Llc,"1215 Nebo Road, Madisonville, KY 42431",,748032,74,181986
2006,1518377,Beech Creek Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"C & R Coal Company, Inc.","P.O. Box 385, Greenville, KY 42345",,171852,20,44348
2006,1518622,Back In Black,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Operating Subsidiary,Mine only,R & L Winn. Inc.,"1215 Nebo Road, Suite A, Madisonville, KY 42431",,80662,11,25579
2006,1518728,Mine No. 2,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Phoenix Coal Processing Compan,"1215 Nebo Road, Suite A, Madisonville, KY 42431",,397050,39,85791
2006,1518882,Mine #5,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,Charolais Coal No.1 Llc,"P.O. Box 1999, Madisonville, KY 42431",,392199,35,73818
2006,1518905,Jessup Mine,Kentucky (West),Muhlenberg,Illinois Basin,Active,Surface,Indepedent Producer Operator,Mine only,"Renfro Equipment, Inc.","1740 Continental Drive, Madisonville, KY 42431",,91024,15,19060
2006,1518552,Big Run Mine,Kentucky (West),Ohio,Illinois Basin,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Ohio County Coal Company,"P.O. Box 39, Centertown, KY 42328",,1283913,125,306960
2006,1516041,Sturgeon #3,Kentucky (East),Owsley,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Sturgeon Mining Inc,"P.O. Box 368, Beattyville, KY 41311",,24551,5,8500
2006,1518800,Owsley County # 1,Kentucky (East),Owsley,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Sand Hill Coal Processing, Co","375 Town Branch Rd, Manchester, KY 40962",,37060,11,17584
2006,1502085,Hz4-1,Kentucky (East),Perry,Appalachia Central,Mine closed by MSHA,Underground,Operating Subsidiary,Mine only,Perry County Coal Corporation,"1845 South Ky Hwy. 15, Hazard, KY 41701",,169498,37,73567
2006,1503627,#20 Strip,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Pine Branch Coal Sales Inc,"4497  Ky Hwy 28, Chavies, KY 41727",,367113,52,120957
2006,1504442,Big Elk Load Out,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Big Elk Mining Co. , Llc","1051 Main Street, Suite 100, Milton, WV 25541",,0,6,21469
2006,1505151,Lewis Coal Sales Llc,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Lewis Coal Sales Llc,"485 Village Lane, Hazard, KY 41701",,0,9,16267
2006,1505245,Hoyt Tipple,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Pine Branch Coal Sales Inc,"4497 Ky. Hwy. 28, Chavies, KY 41727",,0,9,33572
2006,1505485,Preparation Plant,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Perry County Coal Corporation,"1845 S. Ky Hwy 15, Hazard, KY 41701",,0,13,30865
2006,1505485,Preparation Plant,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Perry County Coal Corporation,"1845 S. Ky Hwy 15, Hazard, KY 41701",,0,85,206560
2006,1509636,#77,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 47, Slemp, KY 41763",,236465,49,135414
2006,1513495,Kentucky River Loading,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,0,58,152149
2006,1513495,Kentucky River Loading,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,0,9,24768
2006,1513936,Frasure Creek Mine No 6,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,Big Elk Mining Llc,"1051 Main Street Suite 100, Milton, WV 25541",,2879741,149,428598
2006,1516105,Charlene Loadout,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cheyenne Resources Inc,"1965 Montgomery Creek Rd, Vicco, KY 41773",,0,11,26196
2006,1516353,#64,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Leeco Incorporated,"P.O. Box 309, Jeff, KY 41751",,0,8,19182
2006,1516353,#64,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Leeco Incorporated,"P.O. Box 309, Jeff, KY 41751",,0,19,46963
2006,1516404,No. 1,Kentucky (East),Perry,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,"Rebel Mining Company, Llc","P.O. Box 976, Middlesboro, KY 40965",,36176,10,9642
2006,1516520,Leatherwood Prep Plant,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Leatherwood Processing Company,"48 Beech Fork Road, Slemp, KY 41763",,0,1,3091
2006,1516520,Leatherwood Prep Plant,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Leatherwood Processing Company,"48 Beech Fork Road, Slemp, KY 41763",,0,30,74186
2006,1516883,Combs Branch,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Pine Branch Coal Sales Inc,"P.O. Box 246, Chavies, KY 41727",,1132840,69,202542
2006,1517478,#75,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"P.O. Box 47, Slemp, KY 41763",,584726,78,225793
2006,1517497,#68,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Leeco Incorporated,"P.O. Box 309, Jeff, KY 41751",,924326,126,335360
2006,1517751,County Line Mine,Kentucky (East),Perry,Appalachia Central,"Active, men working, not producing",Surface,Operating Subsidiary,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,113037,11,26251
2006,1518022,#74,Kentucky (East),Perry,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Blue Diamond Coal Company,"48 Beech Fork Road, Slemp, KY 41763",,185955,36,101015
2006,1518048,Rowdy Gap Mine,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,963161,75,206159
2006,1518181,Vicco Mine,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,876162,86,235486
2006,1518202,K-6 Surface Mine,Kentucky (East),Perry,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,"Appalachian Fuels, Llc","1500 North Big Run Road, Ashland, KY 41102",,57094,26,24468
2006,1518399,Noble Mine #1,Kentucky (East),Perry,Appalachia Central,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Noble Construction,"P.O. Box 83, Bulan, KY 41722",,6954,4,920
2006,1518419,Mine # 1,Kentucky (East),Perry,Appalachia Central,Temporarily closed,Underground,Contractor,Mine only,Motivation Enterprise Inc.,"P.O. Box E, Cumberland, KY 40823",,17069,8,1436
2006,1518526,Jake's Branch Job,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Pine Branch Coal Sales, Inc.","P.O. Box 246, Chavies, KY 41727",,258636,15,44536
2006,1518533,Browns Fork Mine,Kentucky (East),Perry,Appalachia Central,Active,Surface,Contractor,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41701",,1204616,41,121059
2006,1518565,E4-1,Kentucky (East),Perry,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Perry County Coal Corporation,"1845 South Ky Hwy 15, Hazard, KY 41701",,927690,147,389114
2006,1518613,Tip Top Mine,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,480434,36,107835
2006,1518662,E3-1,Kentucky (East),Perry,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Perry County Coal Corporation,"1845 S. Ky Hwy 15, Hazard, KY 41701",,1062587,130,342124
2006,1518700,Auger Mine No 37,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,7365,3,1022
2006,1518717,Red Oak Job #5,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"B&w Resources, Inc.","637 Morton Blvd, Hazard, KY 41701",,281779,38,94014
2006,1518738,Buckeye Strip #1,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,James River Coal Service Compa,"P.O. Box 309, Jeff, KY 41751",,170923,23,59289
2006,1518759,Sturgeon Buckhorn,Kentucky (East),Perry,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,"Sturgeon Mining Co., Inc.","P.O. Box 368, Beattyville, KY 41311",,36959,11,17535
2006,1518769,Blue Ridge Surface Mine,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,Cumberland River Coal Company,"P.O. Box 109, Appalachia, VA 24216",Scotia Employees Association,1021056,62,193689
2006,1518777,Hazard Job #6,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"B&w Resources, Inc.","637 Morton Blvd, Hazard, KY 41701",,437363,35,102172
2006,1518781,Chavies Job #7,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"B&w Resources, Inc.","637 Morton Blvd, Hazard, KY 41701",,564737,60,160566
2006,1518859,Cherrie's Branch,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Kern Coal Company, Inc.","P.O. Box 550, Cornettsville, KY 41731",,15592,9,11397
2006,1518896,Beech Fork #1 Surface,Kentucky (East),Perry,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Mine only,Blue Diamond Coal Company,"1374 Hwy. 192 East, London, KY 40741",,45948,22,10795
2006,1518966,East Mac & Nellie,Kentucky (East),Perry,Appalachia Central,Active,Surface,Operating Subsidiary,Mine only,"Icg Hazard, Llc","1021 Tori Drive, Hazard, KY 41701",,336138,40,70601
2006,1518978,Buckeye Highwall Miner,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,James River Coal Service Compa,"1374 Hwy 192 East, London, KY 40741",,208019,10,21237
2006,1519047,Elm Lick Mine,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Locust Grove, Inc.","P.O. Box 958, Hazard, KY 41702",,1748,9,6172
2006,1519053,Bear Branch Surface,Kentucky (East),Perry,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,James River Coal Service Compa,"State Hwy 15 Kenmont Hollow Rd, Jeff, KY 41751",,7597,5,2647
2006,1505375,Long Fork Preparation Plant,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Long Fork Coal Company,"P.O. Box 299, Sidney, KY 41564",United Mine Workers of America,0,41,98357
2006,1506375,Jesse Branch Loadout,Kentucky (East),Pike,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Bevins Branch Resources Inc,"750 Town Mountain Road, Pikeville, KY 41501",,0,4,5431
2006,1506733,Millard Prep Plant,Kentucky (East),Pike,Appalachia Central,Mine closed by MSHA,Surface,Indepedent Producer Operator,Preparation Plant,Premier Elkhorn Coal Company,"Hwy 610, Myra, KY 41549",,0,3,6002
2006,1506733,Millard Prep Plant,Kentucky (East),Pike,Appalachia Central,Mine closed by MSHA,Underground,Indepedent Producer Operator,Preparation Plant,Premier Elkhorn Coal Company,"Hwy 610, Myra, KY 41549",,0,3,4910
2006,1507010,Point Rock Plant,Kentucky (East),Pike,Appalachia Central,"Active, men working, not producing",Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 901, Pikeville, KY 41502",,0,6,16016
2006,1507010,Point Rock Plant,Kentucky (East),Pike,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 901, Pikeville, KY 41502",,0,9,26131
2006,1507082,Mine #1,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Freedom Energy Mining Company,"299 Post Office Box, Sidney, KY 41564",,1246989,195,492768
2006,1507475,Mine #1,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Solid Energy Mining Company,"299 Post Office Box, Sidney, KY 41564",,419514,52,127547
2006,1508079,Mine No 3,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Excel Mining Llc,"4126 State Hwy 194 W, Pikeville, KY 41501",,1871899,236,621518
2006,1509724,#1 Prep Plant,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41564",,0,18,46479
2006,1509724,#1 Prep Plant,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41564",,0,70,185915
2006,1509830,Love Branch Mine,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,"Road Fork Development Company,","P.O. Box 299, Sidney, KY 41564",,537057,47,113968
2006,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Road, Kimper, KY 41539",,0,2,5706
2006,1510445,Bevins Branch Preparation Plan,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Road, Kimper, KY 41539",,0,53,136951
2006,1510753,Mine #1,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Clean Energy Mining Company,"P.O. Box 299, Sidney, KY 41514",,766835,107,263326
2006,1511162,New Ridge Mining Company,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41514",,0,3,8143
2006,1511162,New Ridge Mining Company,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Sidney Coal Company Inc,"P.O. Box 299, Sidney, KY 41514",,0,3,8142
2006,1511545,Prep Plant,Kentucky (East),Pike,Appalachia Central,Temporarily closed,Surface,Indepedent Producer Operator,Preparation Plant,Landmark Mining Company Inc,"P.O. Box 460, Shelbiana, KY 41562",,0,13,26143
2006,1511545,Prep Plant,Kentucky (East),Pike,Appalachia Central,Temporarily closed,Underground,Indepedent Producer Operator,Preparation Plant,Landmark Mining Company Inc,"P.O. Box 460, Shelbiana, KY 41562",,0,12,26143
2006,1512896,Jamboree Loadout,Kentucky (East),Pike,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 901, Pikeville, KY 41502",,0,5,17752
2006,1513193,Phelps Tipple,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,"Icg East Kentucky, Llc","9060 Phelps 632 Road, Phelps, KY 41553",,0,15,35148
2006,1513306,Stonecoal Loadout,Kentucky (East),Pike,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Appalachian Fuels, Llc","1500 North Big Run Road, Ashland, KY 41102",,0,12,17055
2006,1514468,Rob Fork Processing,Kentucky (East),Pike,Appalachia Central,Active,Surface,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 901, Pikeville, KY 41502",,0,30,74158
2006,1514468,Rob Fork Processing,Kentucky (East),Pike,Appalachia Central,Active,Underground,Indepedent Producer Operator,Preparation Plant,Cam Mining Llc,"P.O. Box 901, Pikeville, KY 41502",,0,32,80338
2006,1515138,Mine #25,Kentucky (East),Pike,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp.,"1148 Longfork Road, Kimper, KY 41539",,429107,45,111551
2006,1516036,Mine #26,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Mine only,Mccoy Elkhorn Coal Corp,"1148 Longfork Road, Kimper, KY 41539",,167398,29,67542
2006,1516470,Burke Branch Tipple,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Premier Elkhorn Coal Company,"P.O. Box 130, Myra, KY 41549",,0,53,132135
2006,1516470,Burke Branch Tipple,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Premier Elkhorn Coal Company,"P.O. Box 130, Myra, KY 41549",,0,47,117177
2006,1516487,#1,Kentucky (East),Pike,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Braxton Coal Inc,"P.O. Box 361, Belfry, KY 41514",,6154,21,8210
2006,1516580,Auger Mine No 6,Kentucky (East),Pike,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,B & H Coal Co Inc,"P.O. Box 221, Jackson, KY 41339",,8119,3,3268
2006,1516583,Sam #14,Kentucky (East),Pike,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,South Akers Mining Company Llc,"P.O. Box 392, Pikeville, KY 41502",,142668,27,56479
2006,1516599,Burnwell Energy,Kentucky (East),Pike,Appalachia Central,Permanently abandoned,Underground,Operating Subsidiary,Mine only,Road Fork Development Company,"P.O. Box 565, Matewan, WV 25678",,63893,11,17587
2006,1516666,No 3 Mine,Kentucky (East),Pike,Appalachia Central,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Williams Brothers Coal Company,"415 Card Mountain Rd, Mouthcard, KY 41548",,97303,17,29124
2006,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Appalachia Central,Active,Surface,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Compa,"23956 Hwy. 194 E., Feds Creek, KY 41524",,0,10,23424
2006,1516734,Clintwood Elkhorn Ii,Kentucky (East),Pike,Appalachia Central,Active,Underground,Operating Subsidiary,Preparation Plant,Clintwood Elkhorn Mining Compa,"23956 Hwy. 194 E., Feds Creek, KY 41524",,0,56,132735
2006,1516855,No. 2,Kentucky (East),Pike,Appalachia Central,Active,Underground,Contractor,Mine only,Damco Llc,"P.O. Box 219, Fedscreek, KY 41524",,58628,21,36708
2006,1516856,No 3 Mine,Kentucky (East),Pike,Appalachia Central,"Active, men working, not producing",Underground,Contractor,Mine only,Foggy Mountain Coal Co Inc,"13903 Elkhorn Creek Road, Shelby Gap, KY 41563",,29694,10,11797
2006,1516958,Longfork Preparation Plant,Kentucky (East),Pike,Appalachia Central,"Active, men working, not producing",Underground,Operating Subsidiary,Preparation Plant,Mccoy Elkhorn Coal Corp.,"1148 Longfork Rd, Kimper, KY 41539",,0,2,4833
2006,1517064,Island Creek No. 1,Kentucky (East),Pike,Appalachia Central,Active,Surface,Indepedent Producer Operator,Mine only,"Dusty Diamond Co., Inc.","183 Tollage Creek Road, Pikeville, KY 41501",,66812,21,40297
2006,1517194,No 2,Kentucky (East),Pike,Appalachia Central,Active,Underground,Indepedent Producer Operator,Mine only,Cavalier Mineral Inc,"P.O. Box 1200, Vansant, VA 24656",,54112,17,29682
