Year,MSHA_ID,Mine_Name,Mine_State,Mine_County,Mine_Status,Mine_Type,Company_Type,Operation_Type,Operating_Company,Operating_Company_Address,Union_Code,Production_short_tons,Average_Employees,Labor_Hours
2012,3602014,Superior Coal Preparation Co-O,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Preparation Plant,Superior Coal Preparation Co-O,"184 Schwenks Rd, Hegins, PA 17938",-,0,3,4773
2012,3602073,Blaschak Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers of America,0,43,103819
2012,3602189,Schuylkill Coal Processing Inc,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Schuylkill Coal Processing Inc,"P.O. Box 134, Ashland, PA 17921",-,0,5,10217
2012,3603287,Premium Fine Coal Inc,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Premium Fine Coal Inc,"1271 Clamtown Road, P.O. Box 2, Tamaqua, PA 18252",-,0,7,15612
2012,3605396,Peach Mt. Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Reading Anthracite Co.,"P.O. Box 1200, Pottsville, PA 17901",,8284,9,18241
2012,3605518,Eagle Hill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Joseph Kuperavage Coal Company,"916 Park Ave, Port Carbon, PA 17965",-,18040,2,7808
2012,3606384,Carbonite Filter Corporation P,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Carbonite Filter Corp,"96 Hazle St., Delano, PA 18220",-,0,8,17029
2012,3606428,Tuscarora Breaker,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Surface,Operating Subsidiary,Preparation Plant,"South Tamaqua Coal Pockets, In","804 West Penn Pike, Tamaqua, PA 18252",-,0,8,22249
2012,3607276,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Sherman Coal Company Inc.,"P.O. Box 93, Elysburg, PA 17824",-,0,7,18346
2012,3607276,Sherman Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Preparation Plant,Sherman Coal Company Inc.,"P.O. Box 93, Elysburg, PA 17824",-,0,1,2038
2012,3607576,Brockton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Joseph Kuperavage Coal Company,"916 Park Ave, Port Carbon, PA 17965",-,10771,2,1664
2012,3607630,Olde Buck Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Olde Buck Run Coal Company Inc,"500 Nelms St, P O Box 4210, Seltzer, PA 17974",-,2204,1,826
2012,3607636,Mid Port Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Joe Kuperavage Coal Co.,"916 Park Ave, Port Carbon, PA 17965",-,38386,5,8006
2012,3607730,Serill Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Hardway Coal Company Inc,"44 Keystoker Lane, Schuylkill Hv, PA 17972",-,11987,5,10800
2012,3607741,Rock Ridge No 1 Slope,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,B & B Coal Company,"225 Main Street, Joliett Tremo, PA 17981",-,7790,9,15925
2012,3607758,Culm Co. #1,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Locust Valley Culm Company Llc,"300 Industrial Park Road, P.O., St. Clair, PA 17970",-,3712,1,1943
2012,3607772,Lone Eagle Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Lone Eagle Coal Company Inc,"2068 Old Pheonix Rd., Pottsville, PA 17901",-,24492,3,6100
2012,3607805,W M P I,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931",-,0,15,30844
2012,3607805,W M P I,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Preparation Plant,Waste Management & Processors,"P.O. Box K, Frackville, PA 17931",-,0,14,30844
2012,3607806,Tremont Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Michael Coal Company Inc.,"P.O. Box 8, Williamstown, PA 17098",-,23806,5,8250
2012,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970",-,0,1,3300
2012,3607892,Auburn Preparation Plant,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Com,"P.O. Box 279, St Clair, PA 17970",-,0,2,3301
2012,3607979,St. Nicholas Cogeneration Plan,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Schuylkill Energy Resources,","120 Yatesville Road, P.O. Box, Shenandoah, PA 17976",-,0,15,36953
2012,3608034,Mountaintop Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Mountaintop Coal Mining Inc,"P.O. Box 183, Elysburg, PA 17824",-,3021,3,6240
2012,3608337,Red Oak Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,"White Pine Coal Company, Inc.","P.O. Box 119, Ashland, PA 17921",-,9854,5,8568
2012,3608346,Primrose Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Mine only,Carline Coal Co. Inc.,"P.O. Box 188, Sacramento, PA 17968",-,18642,14,28182
2012,3608385,Rodino Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Gale Mining Company,"328 E. Main St., Ginther, PA 18252",-,0,5,8625
2012,3608494,Good Spring South,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Rausch Creek Coal Mining Llc,"978 Gap Street, Valley View, PA 17983",-,13885,3,2337
2012,3608581,Girard Breaker,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",,0,15,37217
2012,3608590,Continental Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Keystone Anthracite Corporatio,"259 North Second Street, Girardville, PA 17935",-,475979,37,105022
2012,3608613,Silverton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Selkirk Enterprises Llc,"10 Gilberton Road, Gilberton, PA 17934",-,44866,2,4389
2012,3608681,Mary-D Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,"Michael Coal Company, Inc.","P.O. Box 8, Williamstown, PA 17098",-,55323,8,16452
2012,3608684,Hynoski Bros Shenandoah Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Hynoski Bros Exc. Inc,"421 Meyers St, Centralia, PA 17921",-,7826,3,4485
2012,3608716,Silver Creek Mtn Mine Operatio,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Tuscarora Mines & Minerals Cor,"739 Broad Street, Tuscarora, PA 17982",-,27525,3,3518
2012,3608857,Meadowbrook Coal Co.,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Meadowbrook Coal Co.,"Machamer Avenue, P.O. Box 1, Wiconisco, PA 17097",-,0,6,9715
2012,3608857,Meadowbrook Coal Co.,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Preparation Plant,Meadowbrook Coal Co.,"Machamer Avenue, P.O. Box 1, Wiconisco, PA 17097",-,0,2,4163
2012,3608860,Ellangowan Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Operating Subsidiary,Mine only,Reading Anthracite Company,"P.O. Box 1200, Pottsville, PA 17901",,14000,11,18517
2012,3608893,7 Ft Slope,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Mine only,Alfred Brown Coal Company,"71 Hill Rd, Hegins, PA 17938",-,5533,4,5415
2012,3608985,Lykens #4,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Char-Pac Coal Co Llc,"P.O. Box 81, Minersville, PA 17954",-,7517,2,5580
2012,3609059,Kuperavage Ent Inc/Ta Tuscaror,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Kuperavage Ent Inc/Tuscarora C,"Old Rt 209, Middleport, PA 17953",-,29847,6,11331
2012,3609068,Mahanoy Site,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St. Clair, PA 17970",-,0,4,8707
2012,3609068,Mahanoy Site,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Preparation Plant,Stoudt's Ferry Preparation Co.,"P.O. Box 279, St. Clair, PA 17970",-,0,4,8707
2012,3609098,Genie Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,"Timber Coal Company, Llc","P.O. Box 188, Sacramento, PA 17968",-,23495,6,13545
2012,3609150,Jett #2 Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Jett Contracting Co.,"231 Winfield Dr, Brockton, PA 17925",-,1121,1,810
2012,3609170,Feather Stripping,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Whitey Wash Enterprises,"303 Gordon Rd, P.O. Box 47, Ashland, PA 17921",-,12727,3,2400
2012,3609259,#2 Strip Mine,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Neumeister Coal Company,"28 Frank Lane, Ashland, PA 17921",-,2466,1,920
2012,3609285,Brockton Stripping,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Hammond Mining Company Inc,"9 Mulberry Ln, Pottsville, PA 17901",-,34168,3,7170
2012,3609304,Park Mine Coal Company,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Park Mine Coal Company,"294 Pine Creek Drive, Orwigsburg, PA 17961",-,18280,9,25445
2012,3609401,Primrose Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Blaschak Coal Corp,"Route 54, P.O. Box 12, Mahanoy City, PA 17948",United Mine Workers of America,118128,32,59149
2012,3609403,Whitey Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Whitey Wash Enterprises,"303 Gordon Rd., P.O. Box 47, Ashland, PA 17921",-,18181,2,4603
2012,3609465,Lehr Stripping Operation,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Gale Mining Co,"1441 Oak Road, Pottsville, PA 17901",-,5006,2,2799
2012,3609811,Tarcon Strip,Pennsylvania (Anthracite),Schuylkill,Active,Surface,Indepedent Producer Operator,Mine only,Gale Mining Company,"1441 Oak Road, Pottsville, PA 17901",-,5094,5,7887
2012,3609860,Buck Mountain Vein,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Mine only,Little Buck Coal Company #2,"33 Pine Lane, Pine Grove, PA 17963",-,1439,4,3939
2012,3609958,Little Buck Slope Mine,Pennsylvania (Anthracite),Schuylkill,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Little Buck Coal Company # 2,"33 Pine Lane, Pine Grove, PA 17963",-,3817,5,4905
2012,3609963,Buck Drift #2,Pennsylvania (Anthracite),Schuylkill,Active,Underground,Indepedent Producer Operator,Mine only,D & F Deep Mine,"15 Motter Drive, Pine Grove, PA 17963",-,10408,9,13404
2012,3602773,Shaw,Pennsylvania (Bituminous),Somerset,Active,Surface,Contractor,Mine and Preparation Plant,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552",-,243285,29,66517
2012,3603328,Mine No 1,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine only,"Pbs Coals, Inc.","1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541",-,412565,236,389135
2012,3603329,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Preparation Plant,"Pbs Coals, Inc.","1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541",-,0,21,42979
2012,3603329,Shade Creek Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Indepedent Producer Operator,Preparation Plant,"Pbs Coals, Inc.","1576 Stoystown Rd P.O. Box 260, Friedens, PA 15541",-,0,38,79817
2012,3603330,Cambria Fuel Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Preparation Plant,Pbs Coals Inc,"206 Coal Road, Friedens, PA 15530",-,0,2,4700
2012,3603330,Cambria Fuel Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Indepedent Producer Operator,Preparation Plant,Pbs Coals Inc,"206 Coal Road, Friedens, PA 15530",-,0,35,73629
2012,3606330,Wilson Creek Preparation Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Preparation Plant,Wilson Creek Energy Llc,"140 West Union Street, Somerset, PA 15501",-,0,8,13397
2012,3606330,Wilson Creek Preparation Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Indepedent Producer Operator,Preparation Plant,Wilson Creek Energy Llc,"140 West Union Street, Somerset, PA 15501",-,0,11,20096
2012,3606438,Hoffman No 1,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine only,Hoffman Mining Inc,"P.O. Box 130, Friedens, PA 15541",-,227348,37,84276
2012,3607727,Huskin Run Siding,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Preparation Plant,Berwind Coal Sales Company,"509 15th St, Windber, PA 15963",-,0,4,7846
2012,3607928,Fieg Bros Coal Co.,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine and Preparation Plant,Fieg Bros Coal Co.,"3070 Stoystown Rd, Stoystown, PA 15563",-,116373,19,40194
2012,3608083,Joepa,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"1117 Shaw Mines Road, Meyersdale, PA 15552",-,196684,27,68321
2012,3608501,Mountaineer #1,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine only,Mountaineer Mining Corporation,"1010 Garrett Shortcut Rd, Berlin, PA 15530",-,56305,11,18527
2012,3608571,Sarah,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541",-,217251,56,119535
2012,3608636,Agustus,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,Roxcoal Inc,"P.O. Box 149, Friedens, PA 15541",-,108318,52,114704
2012,3608672,Marquise Strips,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine only,Marquise Mining Corporation,"P.O. Box 338, Blairsville, PA 15717",-,25596,11,23605
2012,3608746,Quecreek #1 Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Operating Subsidiary,Mine only,"Roxcoal, Inc.","P.O. Box 260, Friedens, PA 15541",-,333986,111,261189
2012,3609131,Sherpa Mining,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine only,"Sherpa Mining Contractors, Inc","337 Benny Road, Hooversville, PA 15936",-,101533,22,51008
2012,3609199,3125,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,Black Hawk Mining In,"221 Creek Road, Rural Valley, PA 16249",-,8194,3,3660
2012,3609201,3130,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,Black Hawk Mining In,"221 Creek Road, Rural Valley, PA 16249",-,6585,3,2820
2012,3609260,Roytown Deep Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Operating Subsidiary,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541",-,227073,86,189893
2012,3609371,Mine 78,Pennsylvania (Bituminous),Somerset,Active,Underground,Indepedent Producer Operator,Mine only,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",-,714448,81,197662
2012,3609525,Mine 78 Preparation Plant,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",-,0,4,6791
2012,3609525,Mine 78 Preparation Plant,Pennsylvania (Bituminous),Somerset,Active,Underground,Indepedent Producer Operator,Preparation Plant,Rosebud Mining Company,"301 Market Street, Kittanning, PA 16201",-,0,22,33154
2012,3609549,Kimberly Run,Pennsylvania (Bituminous),Somerset,Active,Underground,Contractor,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541",-,769923,196,432561
2012,3609666,Horning Deep Mine,Pennsylvania (Bituminous),Somerset,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Roxcoal, Inc.","P.O. Box 149, Friedens, PA 15541",-,46425,32,69028
2012,3609881,Greathouse,Pennsylvania (Bituminous),Somerset,Active,Surface,Operating Subsidiary,Mine only,"Coal Loaders, Inc.","210 East Main Street, Ligonier, PA 15658",-,49773,6,15660
2012,3609888,Wilson Creek Surface Mines,Pennsylvania (Bituminous),Somerset,Active,Surface,Indepedent Producer Operator,Mine only,Wilson Creek Energy Llc,"334 Budfield Street, Johnstown, PA 15904",-,79204,26,38076
2012,3609939,Brubaker Mine,Pennsylvania (Bituminous),Somerset,Active,Underground,Indepedent Producer Operator,Mine only,"Lct Energy, Lp","938 Mt. Airy Drive, Johnstown, PA 15904",-,163070,40,91423
2012,3609956,3139,Pennsylvania (Bituminous),Somerset,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,E E & S Auger Mining Inc,"687 Ambrose Road, Home, PA 15747",-,2523,3,332
2012,3608567,Scrubgrass Fuel Handling Facil,Pennsylvania (Bituminous),Venango,Active,Surface,Operating Subsidiary,Preparation Plant,Scrubgrass Generating Company,"2151 Lisbon Road, Kennerdell, PA 16374",-,0,12,20460
2012,3609205,3147,Pennsylvania (Bituminous),Venango,Active,Surface,Indepedent Producer Operator,Mine only,Black Hawk Mining Inc,"221 Creek Road, Rural Valley, PA 16249",-,780,3,600
2012,3609819,K & A Strips,Pennsylvania (Bituminous),Venango,Active,Surface,Indepedent Producer Operator,Mine only,K & A Mining,"389 Irishtown Road, Grove City, PA 16127",-,57526,5,9120
2012,3607416,Enlow Fork Mine,Pennsylvania (Bituminous),Washington,Active,Underground,Operating Subsidiary,Mine only,Consol Pennsylvania Coal Compa,"2041 Pleasant Grove Road, Claysville, PA 15323",-,9459485,714,1752204
2012,3609226,Neiswonger Mines,Pennsylvania (Bituminous),Washington,Active,Surface,Indepedent Producer Operator,Mine only,Neiswonger Construction Inc.,"17592 Rt 322, Strattanville, PA 16258",-,249692,35,66237
2012,3609597,Washington County Strips,Pennsylvania (Bituminous),Washington,Active,Surface,Indepedent Producer Operator,Mine only,Amerikohl Mining Inc,"1384 State Route 711, Stahlstown, PA 15687",-,248457,14,33840
2012,3609879,Lounder Mine,Pennsylvania (Bituminous),Washington,Active,Surface,Indepedent Producer Operator,Mine only,"Mulligan Mining, Inc.","P.O. Box 24, Burgettstown, PA 15021",-,120082,20,25420
2012,3605104,Mc Broom,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Indepedent Producer Operator,Mine only,V P Smith Co Inc,"257 Derry Lane, Blairsville, PA 15717",-,1828,2,1938
2012,3606753,Coal Loaders-Derry Tipple,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Operating Subsidiary,Mine only,Coal Loaders Incorporate,"P.O. Box 556, Ligonier, PA 15658",-,75831,16,38993
2012,3608262,Westmoreland County Strips,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Indepedent Producer Operator,Mine only,Amerikohl Mining Inc,"1384 State Rte 711, Stahlstown, PA 15687",-,53199,10,17415
2012,3608517,"Adc, Inc Pit 008",Pennsylvania (Bituminous),Westmoreland,Active,Surface,Indepedent Producer Operator,Mine only,Gary Gioia Coal Co.,"319 Karen Dr, Elizabeth, PA 15037",-,16527,3,4080
2012,3609057,Shearer Mine,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Indepedent Producer Operator,Mine only,Albert F. Stiffler,"141 Locust Road, Normalville, PA 15469",-,14985,6,9869
2012,3609175,Kellar #1,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Indepedent Producer Operator,Mine only,Kellar Augering Inc,"11976 Route 954 Highway North, Creekside, PA 15732",-,8173,3,1966
2012,3609275,Bertovich Surface Mine,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Indepedent Producer Operator,Mine only,David L Patterson Jr,"18 Short Cut Road, Smithfield, PA 15478",-,15753,2,2565
2012,3609337,Marco Gfcc Project,Pennsylvania (Bituminous),Westmoreland,Active,Surface,Indepedent Producer Operator,Mine only,Bedrock Mines Lp,"111 Freeport Road, Pittsburgh, PA 15215",-,24069,6,11137
2012,4002467,Baldwin Plant,Tennessee,Anderson,Active,Surface,Indepedent Producer Operator,Preparation Plant,Premium Coal Company Inc,"650 Airbase Lane, Briceville, TN 37710",-,0,1,1449
2012,4002467,Baldwin Plant,Tennessee,Anderson,Active,Underground,Indepedent Producer Operator,Preparation Plant,Premium Coal Company Inc,"650 Airbase Lane, Briceville, TN 37710",-,0,4,4349
2012,4003275,Tn Mine 3,Tennessee,Anderson,Active,Surface,Indepedent Producer Operator,Mine only,Premium Coal Company Inc,"650 Airbase Lane, Briceville, TN 37710",-,17483,18,13459
2012,4003376,Premium Coal Highwall Miner,Tennessee,Anderson,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Premium Coal Company, Inc.","P.O. Box 838, Middlesboro, KY 40965",-,5369,8,5897
2012,4001680,Mountainside Shipping & Proces,Tennessee,Campbell,Active,Surface,Indepedent Producer Operator,Preparation Plant,Mountainside Coal Company Inc,"7692 So. Hwy 25w, Williamsburg, KY 40769",-,0,8,17980
2012,4002750,Rex Mine No.1,Tennessee,Campbell,Active,Underground,Indepedent Producer Operator,Mine only,"Tiacme, Llc","1340 South Laurel Road, Ste 20, London, KY 40744",-,3958,8,16835
2012,4003143,S & H # 10,Tennessee,Campbell,Active,Underground,Indepedent Producer Operator,Mine only,"S & H Mining, Inc.","650 Airbase Lane, Briceville, TN 37710",-,67878,41,56746
2012,4003318,Area #2,Tennessee,Campbell,Temporarily closed,Surface,Indepedent Producer Operator,Mine only,"Triple H Coal, Llc","100 Memorial Drive, Jacksboro, TN 37757",-,2603,10,14898
2012,4003337,Westbourne Lane Mine,Tennessee,Campbell,Permanently abandoned,Surface,Indepedent Producer Operator,Mine only,Alden Resources Llc,"332 W. Cumberland Gap Parkway,, Corbin, KY 40701",-,12910,18,6529
2012,4003338,White Oak Job,Tennessee,Campbell,Active,Surface,Indepedent Producer Operator,Mine only,Mountainside Coal Inc,"7692 S. Hwy 25w, Williamsburg, KY 40769",-,141464,45,110884
2012,4003392,Davis Creek Strip,Tennessee,Campbell,Active,Surface,Indepedent Producer Operator,Mine only,"Tackett Creek Mining, Inc.","111 Mill Creek Road, Pathfork, KY 40863",-,71352,17,42376
2012,4001038,Kopper Glo Preparation Plant,Tennessee,Claiborne,Active,Surface,Indepedent Producer Operator,Preparation Plant,Kopper Glo Fuel Inc,"P.O. Box 203, Clairfield, TN 37715",-,0,7,15760
2012,4001038,Kopper Glo Preparation Plant,Tennessee,Claiborne,Active,Underground,Indepedent Producer Operator,Preparation Plant,Kopper Glo Fuel Inc,"P.O. Box 203, Clairfield, TN 37715",-,0,13,30594
2012,4003177,Valley Mine #1,Tennessee,Claiborne,"Active, men working, not producing",Underground,Indepedent Producer Operator,Mine only,"Rebco Coal, Inc.","4427 Hwy 190, Pineville, KY 40977",-,9872,19,39560
2012,4003273,Watson Branch,Tennessee,Claiborne,Active,Underground,Indepedent Producer Operator,Mine only,"Solid Fuel, Inc.","P.O. Box 276, Middlesboro, KY 40965",-,26891,16,23170
2012,4003353,Hwm #1,Tennessee,Claiborne,Active,Surface,Indepedent Producer Operator,Mine only,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715",-,41713,5,8344
2012,4003365,Double Mountain Mine,Tennessee,Claiborne,Active,Underground,Indepedent Producer Operator,Mine only,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715",-,464311,74,179809
2012,4003366,Strip #1,Tennessee,Claiborne,Active,Surface,Indepedent Producer Operator,Mine only,"Kopper Glo Mining, Llc","P.O. Box 203, Clairfield, TN 37715",-,190068,31,80295
2012,4003422,Stimulas 1,Tennessee,Claiborne,"Active, men working, not producing",Surface,Indepedent Producer Operator,Mine only,C & L Highwall Mining,"P.O. Box 97, Middlesboro, KY 40965",-,34375,16,13517
2012,4001248,Smokey Preparation Plant,Tennessee,Scott,Active,Surface,Indepedent Producer Operator,Preparation Plant,Pioneer Processing Llc,"650 Airbase Lane, Briceville, TN 37710",-,0,4,7454
2012,4102840,San Miguel Lignite Mine,Texas,Atascosa,Active,Surface,Contractor,Mine only,"Kiewit Mining Group, Inc.","P.O. Box 399, Jourdanton, TX 78026",-,3308314,236,592368
2012,4101192,Big Brown Strip,Texas,Freestone,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 948, Fairfield, TX 75840",,3005616,236,507950
2012,4103101,South Hallsville No 1 Mine,Texas,Harrison,Active,Surface,Operating Subsidiary,Mine only,The Sabine Mining Company,"6501 Farm Road 968 West, Hallsville, TX 75650",-,4252226,312,670501
2012,4102776,Sulphur Springs Strip,Texas,Hopkins,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1636, Mt. Pleasant, TX 75456",,863143,139,277637
2012,4104085,Three Oaks,Texas,Lee,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"7207 W Fm 696, Elgin, TX 78621",,7760301,282,601670
2012,4103164,Jewett Mine,Texas,Leon,Active,Surface,Operating Subsidiary,Mine and Preparation Plant,Texas Westmoreland Coal Co.,"P.O. Box 915, Jewett, TX 75846",-,4227779,392,815021
2012,4104586,Kosse Strip,Texas,Limestone,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"4731 East Hwy 7, Kosse, TX 76653",,8236336,327,722720
2012,4102632,Beckville Strip,Texas,Panola,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",,4307301,361,815581
2012,4103659,Tatum Strip Mine,Texas,Panola,Active,Surface,Operating Subsidiary,Mine only,Luminant Mining Company Llc,"P.O. Box 1359, Tatum, TX 75691",,2385146,109,235498
2012,4103428,Calvert Mine,Texas,Robertson,Active,Surface,Operating Subsidiary,Mine only,Walnut Creek Mining Company,"P.O. Box H, Bremond, TX 76629",-,1357420,104,214278
